21/12/2020;11:35:23;475;540;542;578;575;570
21/12/2020;11:35:24;526;587;581;614;613;572
21/12/2020;11:35:25;536;593;581;606;597;538
21/12/2020;11:35:26;516;571;560;582;565;508
21/12/2020;11:35:27;491;543;528;524;462;333
21/12/2020;11:35:28;343;364;327;297;213;73
21/12/2020;11:35:29;151;162;135;109;43;0
21/12/2020;11:35:30;66;91;81;71;16;2
21/12/2020;11:35:31;50;74;65;56;5;9
21/12/2020;11:35:32;47;73;69;66;25;26
21/12/2020;11:35:33;60;88;84;82;34;47
21/12/2020;11:35:34;74;104;99;100;60;66
21/12/2020;11:35:35;90;121;118;123;105;174
21/12/2020;11:35:36;159;214;238;283;305;407
21/12/2020;11:35:37;333;400;422;474;505;558
21/12/2020;11:35:38;481;544;544;580;577;566
21/12/2020;11:35:39;522;583;577;610;613;574
21/12/2020;11:35:40;539;597;586;612;598;547
21/12/2020;11:35:41;525;581;569;592;583;523
21/12/2020;11:35:42;507;561;549;570;557;495
21/12/2020;11:35:43;483;524;488;471;393;252
21/12/2020;11:35:44;307;326;289;257;170;42
21/12/2020;11:35:45;129;141;117;99;42;1
21/12/2020;11:35:46;66;89;78;69;20;5
21/12/2020;11:35:47;51;74;65;56;12;10
21/12/2020;11:35:48;49;76;71;67;26;29
21/12/2020;11:35:49;63;91;86;84;37;50
21/12/2020;11:35:50;78;107;103;104;59;75
21/12/2020;11:35:51;98;129;133;162;165;251
21/12/2020;11:35:52;236;297;320;371;400;492
21/12/2020;11:35:53;425;494;505;549;556;570
21/12/2020;11:35:54;512;574;569;603;605;575
21/12/2020;11:35:55;537;597;589;618;612;558
21/12/2020;11:35:56;533;589;578;603;588;533
21/12/2020;11:35:57;516;570;559;581;570;510
21/12/2020;11:35:58;495;548;534;539;486;366
21/12/2020;11:35:59;401;427;390;366;278;136
21/12/2020;11:36:00;232;247;212;179;92;3
21/12/2020;11:36:01;110;123;105;91;37;3
21/12/2020;11:36:02;66;90;79;69;15;3
21/12/2020;11:36:03;55;78;69;59;11;0
21/12/2020;11:36:04;46;70;62;59;11;18
21/12/2020;11:36:05;48;74;71;68;27;31
21/12/2020;11:36:06;58;86;82;80;33;42
21/12/2020;11:36:07;69;99;94;91;52;59
21/12/2020;11:36:08;80;111;106;108;71;83
21/12/2020;11:36:09;98;129;132;161;164;249
21/12/2020;11:36:10;189;245;268;315;339;439
21/12/2020;11:36:11;339;406;427;479;504;566
21/12/2020;11:36:12;473;538;540;575;575;572
21/12/2020;11:36:13;519;580;575;608;603;577
21/12/2020;11:36:14;538;598;591;620;614;564
21/12/2020;11:36:15;537;594;583;608;598;539
21/12/2020;11:36:16;522;577;566;589;574;517
21/12/2020;11:36:17;505;558;546;566;547;473
21/12/2020;11:36:18;482;518;480;461;385;237
21/12/2020;11:36:19;325;346;310;278;185;49
21/12/2020;11:36:20;167;178;149;122;54;0
21/12/2020;11:36:21;76;99;88;77;29;9
21/12/2020;11:36:22;59;82;72;64;15;0
21/12/2020;11:36:23;48;72;64;58;9;14
21/12/2020;11:36:24;49;76;72;69;21;28
21/12/2020;11:36:25;58;88;83;81;40;44
21/12/2020;11:36:26;70;101;97;96;56;63
21/12/2020;11:36:27;85;115;111;115;78;109
21/12/2020;11:36:28;105;152;173;213;234;329
21/12/2020;11:36:29;251;312;334;387;416;504
21/12/2020;11:36:30;405;474;488;535;547;569
21/12/2020;11:36:31;500;561;558;592;589;572
21/12/2020;11:36:32;528;589;583;616;615;576
21/12/2020;11:36:33;540;599;588;614;600;548
21/12/2020;11:36:34;529;585;574;597;582;527
21/12/2020;11:36:35;513;568;556;578;561;509
21/12/2020;11:36:36;495;548;534;541;487;366
21/12/2020;11:36:37;411;438;401;376;293;154
21/12/2020;11:36:38;245;259;223;191;106;5
21/12/2020;11:36:39;107;122;104;90;37;5
21/12/2020;11:36:40;64;88;77;67;18;4
21/12/2020;11:36:41;51;74;65;57;10;5
21/12/2020;11:36:42;46;72;68;64;23;28
21/12/2020;11:36:43;58;86;81;79;32;41
21/12/2020;11:36:44;70;100;96;94;54;63
21/12/2020;11:36:45;88;119;114;119;90;145
21/12/2020;11:36:46;164;218;242;289;311;414
21/12/2020;11:36:47;362;431;450;502;522;563
21/12/2020;11:36:48;499;561;558;592;589;572
21/12/2020;11:36:49;533;594;588;619;608;564
21/12/2020;11:36:50;533;589;577;602;592;533
21/12/2020;11:36:51;512;566;555;575;559;507
21/12/2020;11:36:52;484;528;493;478;409;266
21/12/2020;11:36:53;283;300;262;229;143;16
21/12/2020;11:36:54;96;113;98;86;28;10
21/12/2020;11:36:55;57;81;71;62;13;1
21/12/2020;11:36:56;43;68;64;61;13;20
21/12/2020;11:36:57;57;86;82;80;39;44
21/12/2020;11:36:58;75;106;102;104;65;74
21/12/2020;11:36:59;105;152;174;214;231;329
21/12/2020;11:37:00;322;390;413;467;499;558
21/12/2020;11:37:01;496;558;556;590;592;572
21/12/2020;11:37:02;534;595;588;619;608;563
21/12/2020;11:37:03;532;589;577;601;591;530
21/12/2020;11:37:04;510;564;553;573;561;502
21/12/2020;11:37:05;476;509;472;451;372;228
21/12/2020;11:37:06;264;279;241;208;122;8
21/12/2020;11:37:07;87;109;95;84;28;11
21/12/2020;11:37:08;57;80;69;60;5;0
21/12/2020;11:37:09;44;69;63;60;12;19
21/12/2020;11:37:10;55;83;77;75;28;38
21/12/2020;11:37:11;70;99;95;94;53;61
21/12/2020;11:37:12;85;118;114;117;81;132
21/12/2020;11:37:13;143;197;221;266;289;389
21/12/2020;11:37:14;327;394;416;470;496;561
21/12/2020;11:37:15;481;545;545;580;583;566
21/12/2020;11:37:16;524;585;580;612;607;575
21/12/2020;11:37:17;540;598;588;613;599;547
21/12/2020;11:37:18;526;582;570;593;578;522
21/12/2020;11:37:19;506;560;548;569;550;495
21/12/2020;11:37:20;479;515;476;456;378;233
21/12/2020;11:37:21;292;310;272;239;147;22
21/12/2020;11:37:22;115;127;107;92;38;2
21/12/2020;11:37:23;62;85;75;65;16;2
21/12/2020;11:37:24;49;72;64;56;13;12
21/12/2020;11:37:25;48;75;70;66;16;29
21/12/2020;11:37:26;65;94;89;87;45;53
21/12/2020;11:37:27;81;111;107;109;64;79
21/12/2020;11:37:28;102;142;162;198;218;311
21/12/2020;11:37:29;278;342;365;418;448;528
21/12/2020;11:37:30;463;529;533;571;577;571
21/12/2020;11:37:31;522;584;578;612;606;575
21/12/2020;11:37:32;541;598;588;613;599;547
21/12/2020;11:37:33;524;580;567;590;581;522
21/12/2020;11:37:34;502;555;543;563;548;450
21/12/2020;11:37:35;434;462;424;399;318;176
21/12/2020;11:37:36;229;242;206;173;84;0
21/12/2020;11:37:37;85;106;93;81;32;8
21/12/2020;11:37:38;57;79;70;62;7;0
21/12/2020;11:37:39;44;69;64;60;19;19
21/12/2020;11:37:40;57;85;80;78;36;42
21/12/2020;11:37:41;73;104;100;100;54;65
21/12/2020;11:37:42;93;127;128;154;161;239
21/12/2020;11:37:43;250;313;337;390;424;503
21/12/2020;11:37:44;459;527;532;569;576;568
21/12/2020;11:37:45;525;586;581;614;614;575
21/12/2020;11:37:46;539;596;585;610;601;542
21/12/2020;11:37:47;518;572;561;583;572;510
21/12/2020;11:37:48;490;541;516;506;446;308
21/12/2020;11:37:49;302;320;283;251;164;36
21/12/2020;11:37:50;103;116;101;86;28;7
21/12/2020;11:37:51;57;80;71;62;13;0
21/12/2020;11:37:52;43;70;65;63;16;26
21/12/2020;11:37:53;60;88;84;83;41;46
21/12/2020;11:37:54;77;107;105;106;67;75
21/12/2020;11:37:55;102;144;164;202;216;311
21/12/2020;11:37:56;295;361;384;439;467;541
21/12/2020;11:37:57;479;544;544;581;578;570
21/12/2020;11:37:58;527;588;583;615;616;573
21/12/2020;11:37:59;538;595;584;609;595;542
21/12/2020;11:38:00;521;576;563;586;576;514
21/12/2020;11:38:01;496;548;535;544;498;373
21/12/2020;11:38:02;368;390;351;322;241;97
21/12/2020;11:38:03;164;175;146;118;52;0
21/12/2020;11:38:04;68;91;81;71;21;3
21/12/2020;11:38:05;51;74;64;56;6;13
21/12/2020;11:38:06;50;78;73;69;21;30
21/12/2020;11:38:07;65;94;89;87;46;54
21/12/2020;11:38:08;81;112;108;110;72;83
21/12/2020;11:38:09;107;156;178;216;235;336
21/12/2020;11:38:10;302;367;390;445;473;546
21/12/2020;11:38:11;475;540;541;577;576;569
21/12/2020;11:38:12;524;586;581;613;607;574
21/12/2020;11:38:13;540;598;586;612;598;545
21/12/2020;11:38:14;525;582;569;593;583;523
21/12/2020;11:38:15;507;562;550;570;552;497
21/12/2020;11:38:16;484;527;491;476;407;263
21/12/2020;11:38:17;330;350;314;283;192;58
21/12/2020;11:38:18;168;180;150;122;48;0
21/12/2020;11:38:19;75;97;88;78;28;8
21/12/2020;11:38:20;59;83;73;64;15;2
21/12/2020;11:38:21;53;78;70;61;11;12
21/12/2020;11:38:22;46;74;69;66;17;26
21/12/2020;11:38:23;57;85;80;78;36;42
21/12/2020;11:38:24;66;96;91;91;43;52
21/12/2020;11:38:25;74;104;99;101;61;68
21/12/2020;11:38:26;88;119;116;120;92;149
21/12/2020;11:38:27;112;161;184;225;245;346
21/12/2020;11:38:28;247;306;329;381;415;499
21/12/2020;11:38:29;380;448;466;516;533;570
21/12/2020;11:38:30;483;547;546;582;579;569
21/12/2020;11:38:31;517;578;574;606;602;575
21/12/2020;11:38:32;534;594;589;619;609;565
21/12/2020;11:38:33;540;597;586;611;597;544
21/12/2020;11:38:34;529;586;574;598;583;527
21/12/2020;11:38:35;516;571;560;582;565;508
21/12/2020;11:38:36;501;555;543;563;548;453
21/12/2020;11:38:37;484;527;493;477;410;261
21/12/2020;11:38:38;368;393;355;329;239;94
21/12/2020;11:38:39;233;247;212;179;96;2
21/12/2020;11:38:40;119;133;111;94;34;1
21/12/2020;11:38:41;69;93;82;73;24;6
21/12/2020;11:38:42;56;79;70;62;14;0
21/12/2020;11:38:43;48;71;63;56;14;13
21/12/2020;11:38:44;48;75;71;68;20;28
21/12/2020;11:38:45;58;86;81;78;38;43
21/12/2020;11:38:46;69;100;94;93;53;61
21/12/2020;11:38:47;82;113;109;112;74;87
21/12/2020;11:38:49;101;138;155;191;208;297
21/12/2020;11:38:49;235;296;318;369;397;492
21/12/2020;11:38:51;396;465;481;531;548;571
21/12/2020;11:38:51;499;562;559;593;595;575
21/12/2020;11:38:53;529;591;585;617;611;577
21/12/2020;11:38:53;541;600;588;614;600;547
21/12/2020;11:38:55;528;585;573;597;587;526
21/12/2020;11:38:56;510;565;554;575;557;504
21/12/2020;11:38:57;489;541;514;503;436;298
21/12/2020;11:38:58;363;385;349;321;238;91
21/12/2020;11:38:59;204;217;184;153;67;0
21/12/2020;11:39:00;90;109;95;84;28;6
21/12/2020;11:39:01;63;86;76;66;13;3
21/12/2020;11:39:02;52;75;66;58;10;4
21/12/2020;11:39:03;44;70;64;60;18;22
21/12/2020;11:39:04;52;79;74;72;24;33
21/12/2020;11:39:05;59;87;82;82;40;46
21/12/2020;11:39:06;68;98;93;93;47;57
21/12/2020;11:39:07;80;110;106;108;64;80
21/12/2020;11:39:08;92;125;122;140;136;215
21/12/2020;11:39:09;155;208;232;276;298;403
21/12/2020;11:39:10;293;356;378;432;460;538
21/12/2020;11:39:11;427;494;506;549;557;570
21/12/2020;11:39:12;504;565;562;596;591;572
21/12/2020;11:39:13;528;590;584;615;610;577
21/12/2020;11:39:14;541;600;589;615;601;550
21/12/2020;11:39:15;530;587;575;599;589;528
21/12/2020;11:39:16;515;569;558;578;562;510
21/12/2020;11:39:17;496;548;536;544;491;373
21/12/2020;11:39:18;412;440;401;377;299;154
21/12/2020;11:39:19;252;266;230;197;108;8
21/12/2020;11:39:20;117;130;108;92;38;1
21/12/2020;11:39:21;66;90;79;69;15;5
21/12/2020;11:39:22;55;77;68;60;11;2
21/12/2020;11:39:23;44;69;63;58;17;19
21/12/2020;11:39:24;52;79;74;72;24;31
21/12/2020;11:39:25;61;90;86;84;40;45
21/12/2020;11:39:26;72;102;98;98;52;63
21/12/2020;11:39:27;85;115;111;114;72;108
21/12/2020;11:39:28;103;145;164;202;215;311
21/12/2020;11:39:29;234;293;316;367;395;491
21/12/2020;11:39:30;386;455;472;521;536;570
21/12/2020;11:39:31;493;555;553;588;590;573
21/12/2020;11:39:32;524;586;580;612;607;576
21/12/2020;11:39:33;539;600;589;616;602;552
21/12/2020;11:39:34;531;587;576;600;585;530
21/12/2020;11:39:35;516;571;559;581;570;508
21/12/2020;11:39:36;498;551;538;557;521;414
21/12/2020;11:39:37;447;477;438;417;335;187
21/12/2020;11:39:38;286;304;267;233;150;22
21/12/2020;11:39:39;142;153;127;104;46;0
21/12/2020;11:39:40;71;95;83;73;25;4
21/12/2020;11:39:41;56;80;71;62;8;1
21/12/2020;11:39:42;48;72;63;57;9;15
21/12/2020;11:39:43;48;74;69;65;18;25
21/12/2020;11:39:44;58;85;80;78;37;43
21/12/2020;11:39:45;68;98;93;92;45;54
21/12/2020;11:39:46;80;111;107;110;65;80
21/12/2020;11:39:47;97;130;135;164;168;255
21/12/2020;11:39:48;205;263;286;334;359;457
21/12/2020;11:39:49;367;435;454;504;525;565
21/12/2020;11:39:50;489;552;551;586;588;570
21/12/2020;11:39:51;526;587;582;614;608;576
21/12/2020;11:39:52;541;600;589;614;602;551
21/12/2020;11:39:53;528;585;574;597;581;529
21/12/2020;11:39:54;511;565;554;574;557;504
21/12/2020;11:39:55;491;542;522;515;454;318
21/12/2020;11:39:56;376;400;362;335;253;110
21/12/2020;11:39:57;212;224;190;159;74;0
21/12/2020;11:39:58;98;115;99;86;30;4
21/12/2020;11:39:59;66;89;77;69;15;0
21/12/2020;11:40:00;54;77;68;59;4;2
21/12/2020;11:40:01;45;70;63;59;11;17
21/12/2020;11:40:02;51;78;73;70;28;34
21/12/2020;11:40:03;61;88;84;82;41;43
21/12/2020;11:40:04;71;100;96;95;48;61
21/12/2020;11:40:05;82;112;107;110;66;80
21/12/2020;11:40:06;97;129;129;156;158;245
21/12/2020;11:40:07;179;234;257;304;332;425
21/12/2020;11:40:08;319;384;406;459;493;556
21/12/2020;11:40:09;453;520;526;565;566;570
21/12/2020;11:40:10;511;572;568;601;597;574
21/12/2020;11:40:11;532;592;587;618;615;569
21/12/2020;11:40:12;541;598;586;610;602;547
21/12/2020;11:40:13;528;584;573;597;587;528
21/12/2020;11:40:14;513;567;556;577;565;505
21/12/2020;11:40:15;496;549;536;550;501;387
21/12/2020;11:40:16;447;477;439;418;341;188
21/12/2020;11:40:17;307;327;290;259;167;39
21/12/2020;11:40:18;177;189;159;129;53;0
21/12/2020;11:40:19;92;111;96;85;30;6
21/12/2020;11:40:20;67;90;80;70;15;2
21/12/2020;11:40:21;57;80;70;62;8;2
21/12/2020;11:40:22;47;72;64;53;8;12
21/12/2020;11:40:23;45;72;67;63;21;26
21/12/2020;11:40:24;54;81;76;73;32;34
21/12/2020;11:40:25;63;91;86;85;40;50
21/12/2020;11:40:26;72;102;97;97;51;64
21/12/2020;11:40:27;85;116;113;116;77;108
21/12/2020;11:40:28;104;150;171;211;231;325
21/12/2020;11:40:29;253;314;337;389;424;505
21/12/2020;11:40:30;414;484;497;543;558;572
21/12/2020;11:40:31;506;568;565;599;596;575
21/12/2020;11:40:32;533;594;588;619;611;570
21/12/2020;11:40:33;540;597;585;611;602;543
21/12/2020;11:40:34;524;580;569;592;582;523
21/12/2020;11:40:35;506;559;547;566;555;482
21/12/2020;11:40:36;481;516;479;461;382;236
21/12/2020;11:40:37;314;334;298;266;175;46
21/12/2020;11:40:38;152;163;135;111;49;0
21/12/2020;11:40:39;71;94;84;74;25;7
21/12/2020;11:40:40;55;77;70;61;6;2
21/12/2020;11:40:41;46;69;64;60;17;16
21/12/2020;11:40:42;52;80;75;72;25;36
21/12/2020;11:40:43;64;93;89;87;46;51
21/12/2020;11:40:44;78;108;105;106;66;76
21/12/2020;11:40:45;97;129;132;159;167;248
21/12/2020;11:40:46;215;274;297;345;372;470
21/12/2020;11:40:47;395;464;481;530;549;571
21/12/2020;11:40:48;504;566;562;596;598;576
21/12/2020;11:40:49;533;594;588;619;612;569
21/12/2020;11:40:50;538;595;584;609;594;541
21/12/2020;11:40:51;521;576;564;587;571;515
21/12/2020;11:40:52;500;554;541;559;523;416
21/12/2020;11:40:53;425;453;413;390;312;160
21/12/2020;11:40:54;241;256;220;187;95;4
21/12/2020;11:40:55;99;116;100;88;30;4
21/12/2020;11:40:56;62;85;75;65;18;4
21/12/2020;11:40:57;49;72;64;56;7;13
21/12/2020;11:40:58;46;73;69;66;24;30
21/12/2020;11:40:59;62;90;87;85;38;44
21/12/2020;11:41:00;75;106;102;104;60;75
21/12/2020;11:41:01;97;129;130;157;161;245
21/12/2020;11:41:02;228;288;310;360;389;484
21/12/2020;11:41:03;414;484;497;543;557;571
21/12/2020;11:41:04;510;570;567;601;602;574
21/12/2020;11:41:05;537;597;590;620;608;563
21/12/2020;11:41:06;535;591;580;604;589;535
21/12/2020;11:41:07;517;573;561;583;573;510
21/12/2020;11:41:08;496;549;536;546;498;377
21/12/2020;11:41:09;404;430;391;365;283;139
21/12/2020;11:41:10;228;241;206;173;85;1
21/12/2020;11:41:11;99;117;99;88;32;8
21/12/2020;11:41:12;64;88;77;68;14;5
21/12/2020;11:41:13;49;73;64;55;2;4
21/12/2020;11:41:14;45;69;63;59;12;19
21/12/2020;11:41:15;53;80;75;71;29;37
21/12/2020;11:41:16;62;90;85;84;36;46
21/12/2020;11:41:17;72;100;96;96;50;62
21/12/2020;11:41:18;82;113;109;111;67;85
21/12/2020;11:41:19;96;128;127;153;153;236
21/12/2020;11:41:20;168;222;246;292;314;415
21/12/2020;11:41:21;303;367;390;442;471;543
21/12/2020;11:41:22;432;499;509;552;561;574
21/12/2020;11:41:23;504;566;562;596;591;572
21/12/2020;11:41:24;528;590;583;615;615;577
21/12/2020;11:41:25;542;600;590;616;601;550
21/12/2020;11:41:26;531;587;576;600;585;530
21/12/2020;11:41:27;515;569;558;579;562;511
21/12/2020;11:41:28;496;549;537;552;510;391
21/12/2020;11:41:29;439;469;430;407;326;179
21/12/2020;11:41:30;289;308;270;236;146;22
21/12/2020;11:41:31;151;164;136;112;44;0
21/12/2020;11:41:32;75;99;88;77;29;9
21/12/2020;11:41:33;61;84;74;65;17;4
21/12/2020;11:41:34;50;75;67;58;4;6
21/12/2020;11:41:35;45;70;64;61;13;20
21/12/2020;11:41:36;52;78;74;71;24;32
21/12/2020;11:41:37;59;86;80;80;38;44
21/12/2020;11:41:38;68;97;92;92;50;54
21/12/2020;11:41:39;77;107;104;105;66;75
21/12/2020;11:41:40;91;123;119;130;122;197
21/12/2020;11:41:41;146;199;222;264;293;389
21/12/2020;11:41:42;285;347;369;422;456;530
21/12/2020;11:41:43;418;485;498;542;551;568
21/12/2020;11:41:44;497;559;556;590;586;570
21/12/2020;11:41:45;523;583;579;611;611;576
21/12/2020;11:41:46;537;597;590;617;605;558
21/12/2020;11:41:47;536;593;582;607;598;538
21/12/2020;11:41:48;524;580;569;592;582;521
21/12/2020;11:41:49;510;565;554;574;557;505
21/12/2020;11:41:50;496;548;536;551;502;389
21/12/2020;11:41:51;455;487;450;430;350;204
21/12/2020;11:41:52;326;348;312;282;192;56
21/12/2020;11:41:53;197;210;177;147;71;0
21/12/2020;11:41:54;102;118;101;88;35;2
21/12/2020;11:41:55;67;89;79;70;22;3
21/12/2020;11:41:56;56;79;69;60;13;2
21/12/2020;11:41:57;49;72;64;56;7;12
21/12/2020;11:41:58;46;72;68;65;17;25
21/12/2020;11:41:59;54;81;77;75;33;39
21/12/2020;11:42:00;64;93;88;87;39;48
21/12/2020;11:42:01;74;104;99;99;52;65
21/12/2020;11:42:02;86;116;113;116;72;112
21/12/2020;11:42:03;102;144;164;201;215;312
21/12/2020;11:42:04;224;283;305;354;388;480
21/12/2020;11:42:05;358;425;444;495;517;568
21/12/2020;11:42:06;471;535;537;574;578;572
21/12/2020;11:42:07;514;575;570;604;598;575
21/12/2020;11:42:08;533;594;587;618;616;569
21/12/2020;11:42:09;540;598;586;612;602;544
21/12/2020;11:42:10;529;585;574;597;582;528
21/12/2020;11:42:11;515;570;558;580;563;507
21/12/2020;11:42:12;500;552;541;559;536;430
21/12/2020;11:42:13;476;511;474;455;376;229
21/12/2020;11:42:14;337;359;322;294;203;67
21/12/2020;11:42:15;191;203;171;142;60;0
21/12/2020;11:42:16;86;107;93;83;28;8
21/12/2020;11:42:17;62;85;76;66;16;4
21/12/2020;11:42:18;52;76;66;58;10;6
21/12/2020;11:42:19;45;71;66;62;20;24
21/12/2020;11:42:20;52;80;77;71;22;36
21/12/2020;11:42:21;65;93;88;86;45;53
21/12/2020;11:42:22;77;106;101;102;57;72
21/12/2020;11:42:23;91;122;117;122;98;158
21/12/2020;11:42:24;131;181;204;246;265;365
21/12/2020;11:42:25;275;336;358;411;440;524
21/12/2020;11:42:26;417;485;498;544;551;572
21/12/2020;11:42:27;500;562;558;593;588;573
21/12/2020;11:42:28;527;588;583;615;614;575
21/12/2020;11:42:29;541;600;590;616;601;551
21/12/2020;11:42:30;530;587;575;599;589;529
21/12/2020;11:42:31;514;569;557;579;568;511
21/12/2020;11:42:32;496;548;535;540;485;365
21/12/2020;11:42:33;410;435;397;372;293;144
21/12/2020;11:42:34;242;256;219;187;104;2
21/12/2020;11:42:35;106;119;102;89;31;7
21/12/2020;11:42:36;64;88;77;67;18;3
21/12/2020;11:42:37;51;74;66;57;6;8
21/12/2020;11:42:38;47;73;68;65;17;26
21/12/2020;11:42:39;58;86;80;79;37;44
21/12/2020;11:42:40;72;100;96;96;48;65
21/12/2020;11:42:41;87;118;113;116;80;118
21/12/2020;11:42:42;119;170;193;234;257;354
21/12/2020;11:42:43;284;347;370;425;455;536
21/12/2020;11:42:44;445;513;520;560;564;571
21/12/2020;11:42:45;513;574;569;602;598;575
21/12/2020;11:42:46;535;596;589;619;607;561
21/12/2020;11:42:47;536;593;581;606;597;536
21/12/2020;11:42:48;520;575;563;586;575;514
21/12/2020;11:42:49;501;555;542;561;535;438
21/12/2020;11:42:50;452;482;444;422;341;197
21/12/2020;11:42:51;283;300;262;228;139;17
21/12/2020;11:42:52;131;142;118;100;36;1
21/12/2020;11:42:53;69;91;81;72;23;3
21/12/2020;11:42:54;54;78;69;59;6;0
21/12/2020;11:42:55;45;69;64;60;13;18
21/12/2020;11:42:56;54;82;76;73;32;39
21/12/2020;11:42:57;64;92;86;85;40;48
21/12/2020;11:42:58;81;112;107;108;64;81
21/12/2020;11:42:59;103;142;161;198;215;305
21/12/2020;11:43:00;274;336;359;412;445;523
21/12/2020;11:43:01;459;527;531;570;575;573
21/12/2020;11:43:02;523;584;578;610;606;582
21/12/2020;11:43:03;542;599;588;613;598;546
21/12/2020;11:43:04;523;578;566;589;573;517
21/12/2020;11:43:05;498;551;537;555;513;396
21/12/2020;11:43:06;374;397;358;332;244;106
21/12/2020;11:43:07;152;162;133;110;47;0
21/12/2020;11:43:08;64;86;75;67;12;0
21/12/2020;11:43:09;47;71;63;58;10;16
21/12/2020;11:43:10;56;85;80;78;36;42
21/12/2020;11:43:11;75;105;101;102;57;71
21/12/2020;11:43:12;101;138;156;192;202;296
21/12/2020;11:43:13;300;365;388;442;471;541
21/12/2020;11:43:14;487;551;549;585;588;567
21/12/2020;11:43:15;530;592;586;618;610;569
21/12/2020;11:43:16;536;593;580;605;591;537
21/12/2020;11:43:17;515;569;558;579;562;507
21/12/2020;11:43:18;489;539;512;500;431;295
21/12/2020;11:43:19;316;335;298;266;175;46
21/12/2020;11:43:20;124;136;113;95;41;3
21/12/2020;11:43:21;59;84;74;65;16;2
21/12/2020;11:43:22;48;72;63;58;16;17
21/12/2020;11:43:23;55;83;76;75;27;35
21/12/2020;11:43:24;70;99;95;94;52;59
21/12/2020;11:43:25;87;119;115;119;85;137
21/12/2020;11:43:26;166;222;246;292;321;416
21/12/2020;11:43:27;371;441;460;511;529;566
21/12/2020;11:43:28;503;565;562;595;591;572
21/12/2020;11:43:29;535;595;589;619;613;563
21/12/2020;11:43:30;534;590;578;602;587;534
21/12/2020;11:43:31;515;570;557;578;567;507
21/12/2020;11:43:32;492;544;524;519;452;321
21/12/2020;11:43:33;355;377;341;312;227;82
21/12/2020;11:43:34;175;187;156;125;52;0
21/12/2020;11:43:35;75;98;86;77;28;10
21/12/2020;11:43:36;56;80;69;61;7;0
21/12/2020;11:43:37;43;67;63;59;19;18
21/12/2020;11:43:38;53;81;75;73;26;38
21/12/2020;11:43:39;67;94;90;88;45;53
21/12/2020;11:43:40;80;110;107;108;69;79
21/12/2020;11:43:41;98;132;143;174;186;270
21/12/2020;11:43:42;234;294;317;368;401;489
21/12/2020;11:43:43;409;478;492;538;549;568
21/12/2020;11:43:44;506;567;563;596;598;574
21/12/2020;11:43:45;532;593;587;618;613;565
21/12/2020;11:43:46;537;594;582;608;593;539
21/12/2020;11:43:47;521;576;565;588;577;515
21/12/2020;11:43:48;503;556;543;562;549;452
21/12/2020;11:43:49;465;497;461;440;361;215
21/12/2020;11:43:50;305;324;288;256;162;32
21/12/2020;11:43:51;152;163;136;112;44;0
21/12/2020;11:43:52;74;98;86;75;21;6
21/12/2020;11:43:53;59;82;73;63;15;2
21/12/2020;11:43:54;48;71;62;56;12;12
21/12/2020;11:43:55;48;75;70;67;25;28
21/12/2020;11:43:56;59;87;83;82;34;42
21/12/2020;11:43:57;71;100;96;94;53;62
21/12/2020;11:43:58;83;112;109;111;67;84
21/12/2020;11:43:59;99;131;140;169;175;264
21/12/2020;11:44:00;209;267;289;338;370;462
21/12/2020;11:44:01;372;442;460;511;529;566
21/12/2020;11:44:02;493;556;553;587;590;572
21/12/2020;11:44:03;526;587;581;614;608;574
21/12/2020;11:44:04;541;599;588;614;600;548
21/12/2020;11:44:05;529;585;574;598;582;527
21/12/2020;11:44:06;512;567;555;576;564;507
21/12/2020;11:44:07;493;545;530;526;467;340
21/12/2020;11:44:08;390;415;379;353;265;123
21/12/2020;11:44:09;223;236;201;169;88;1
21/12/2020;11:44:10;100;116;101;88;35;3
21/12/2020;11:44:11;64;88;78;67;18;5
21/12/2020;11:44:12;47;70;62;54;7;3
21/12/2020;11:44:13;42;67;63;59;17;21
21/12/2020;11:44:14;54;82;77;73;24;32
21/12/2020;11:44:15;64;94;89;87;46;53
21/12/2020;11:44:16;76;105;101;103;63;72
21/12/2020;11:44:17;90;120;117;121;101;162
21/12/2020;11:44:18;126;176;200;242;260;363
21/12/2020;11:44:19;268;329;351;403;433;516
21/12/2020;11:44:20;407;477;490;537;547;571
21/12/2020;11:44:21;499;560;557;592;593;574
21/12/2020;11:44:22;527;588;582;615;609;577
21/12/2020;11:44:23;541;601;590;617;604;553
21/12/2020;11:44:24;533;589;578;602;587;532
21/12/2020;11:44:25;518;573;562;584;567;511
21/12/2020;11:44:26;501;554;541;560;539;431
21/12/2020;11:44:27;465;497;460;439;358;210
21/12/2020;11:44:28;310;330;293;261;170;41
21/12/2020;11:44:29;162;174;145;118;52;0
21/12/2020;11:44:30;77;100;88;78;24;9
21/12/2020;11:44:31;60;83;74;64;8;5
21/12/2020;11:44:32;51;74;65;57;11;6
21/12/2020;11:44:33;45;73;68;65;17;24
21/12/2020;11:44:34;55;82;78;76;28;37
21/12/2020;11:44:35;64;93;89;87;43;49
21/12/2020;11:44:36;74;105;100;102;56;70
21/12/2020;11:44:37;88;119;115;118;82;134
21/12/2020;11:44:38;108;156;178;218;236;334
21/12/2020;11:44:39;247;306;328;379;409;502
21/12/2020;11:44:40;396;465;481;529;548;570
21/12/2020;11:44:41;498;560;556;591;592;574
21/12/2020;11:44:42;527;589;584;616;610;577
21/12/2020;11:44:43;543;602;591;617;608;553
